history,scenario,attempt_budget,policy,eligible_failures,distinct_failed_questions,evaluated_questions,evaluated_episodes,next_repeat_rate,next_switch_rate,next_stop_rate,mean_probability_drop,mean_first_arm_observations,mean_initial_logit_bonus,valid_bootstrap_draws,recovery,recovery_low,recovery_high,mean_cost,mean_cost_low,mean_cost_high,recovery_delta,recovery_delta_low,recovery_delta_high,cost_delta,cost_delta_low,cost_delta_high
50,id,3,repeat_initial,105,51,60,180,1.0,0.0,0.0,0.01554284946342573,86.34285714285714,0.9311802528283357,2000,0.3047619047619048,0.20908341658341656,0.41491453502271086,3.4889886465566433,3.2597436350485856,3.754781682350239,-0.08571428571428572,-0.16494845360824742,-0.010306648432568918,-0.12229773917020112,-0.3626840050706049,0.1340706360717547
50,id,3,switch_on_failure,105,51,60,180,0.0,1.0,0.0,0.01554284946342573,86.34285714285714,0.9311802528283357,2000,0.41904761904761906,0.3142798110979929,0.5326268115942029,6.017142974541278,5.550019797253599,6.470862294616259,0.02857142857142857,-0.07296290887850468,0.12768590688856105,2.4058565888144336,2.0361917107841556,2.7626694477920903
50,id,5,original,105,51,60,180,0.5523809523809524,0.44761904761904764,0.0,0.01554284946342573,86.34285714285714,0.9311802528283357,2000,0.5047619047619047,0.3888774104683196,0.6300108695652173,5.3581567860005395,4.8265928403253,5.796008646286675,0.0,0.0,0.0,0.0,0.0,0.0
50,id,5,discount_after_failure,105,51,60,180,0.5714285714285714,0.42857142857142855,0.0,0.015560365589306974,86.34285714285714,0.9311802528283357,2000,0.5047619047619047,0.3888774104683196,0.6300108695652173,5.313584418717399,4.787719239590224,5.744743174405506,0.0,0.0,0.0,-0.04457236728314022,-0.14416990146072567,0.03225806451612903
50,id,5,repeat_initial,105,51,60,180,1.0,0.0,0.0,0.01554284946342573,86.34285714285714,0.9311802528283357,2000,0.45714285714285713,0.3390680154972019,0.5913176574977816,4.965320377044808,4.594647224139308,5.323955707727554,-0.047619047619047616,-0.17396082178690875,0.068644437973209,-0.3928364089557307,-0.7875435500214896,0.05541260619691823
50,id,5,switch_on_failure,105,51,60,180,0.0,1.0,0.0,0.01554284946342573,86.34285714285714,0.9311802528283357,2000,0.4857142857142857,0.37383177570093457,0.6092036124794745,8.406673120769117,7.523708599122559,9.17551167702956,-0.01904761904761905,-0.14285714285714285,0.12004347826086932,3.0485163347685766,2.4380333669375487,3.6310249816433533
200,arm_shift,3,original,110,49,60,180,0.7909090909090909,0.20909090909090908,0.0,0.010553626519430322,276.1363636363636,0.45569656672739134,2000,0.32727272727272727,0.23423423423423423,0.4411764705882353,3.5766400178936193,3.3567439624144457,3.797387306839025,0.0,0.0,0.0,0.0,0.0,0.0
200,arm_shift,3,discount_after_failure,110,49,60,180,0.8,0.2,0.0,0.010907177693612886,276.1363636363636,0.45569656672739134,2000,0.32727272727272727,0.23423423423423423,0.4411764705882353,3.585730926984528,3.3586318694694004,3.819352658348221,0.0,0.0,0.0,0.00909090909090909,-0.011374452555587137,0.041568531110648635
200,arm_shift,3,repeat_initial,110,49,60,180,1.0,0.0,0.0,0.010553626519430322,276.1363636363636,0.45569656672739134,2000,0.2727272727272727,0.17757009345794392,0.3889011799410029,3.54625907930251,3.257007777482901,3.87633160539777,-0.05454545454545454,-0.1217512077294686,0.008930582368082357,-0.03038093859110949,-0.2067422525253842,0.18762857756892154
200,arm_shift,3,switch_on_failure,110,49,60,180,0.0,1.0,0.0,0.010553626519430322,276.1363636363636,0.45569656672739134,2000,0.34545454545454546,0.23075221238938054,0.4684824204735708,5.8685135943124775,5.405029996056147,6.287456701948906,0.01818181818181818,-0.10091974793809656,0.13638591800356492,2.2918735764188582,1.7360203335843085,2.791437221843275
200,arm_shift,5,original,110,49,60,180,0.7909090909090909,0.20909090909090908,0.0,0.010553626519430322,276.1363636363636,0.45569656672739134,2000,0.4727272727272727,0.3481866145218418,0.6036078531361551,5.162382211971851,4.716433838040999,5.590058103946387,0.0,0.0,0.0,0.0,0.0,0.0
200,arm_shift,5,discount_after_failure,110,49,60,180,0.8,0.2,0.0,0.010907177693612886,276.1363636363636,0.45569656672739134,2000,0.4727272727272727,0.3481866145218418,0.6036078531361551,5.162382211971851,4.721952427509538,5.5953114759256275,0.0,0.0,0.0,0.0,-0.038164399047542076,0.03858221486003641
200,arm_shift,5,repeat_initial,110,49,60,180,1.0,0.0,0.0,0.010553626519430322,276.1363636363636,0.45569656672739134,2000,0.37272727272727274,0.24602502017756253,0.5102207187222715,5.154731921386293,4.688493554638764,5.668012561238608,-0.1,-0.1619047619047619,-0.04672897196261682,-0.007650290585559396,-0.2864444003754919,0.3043725038036586
200,arm_shift,5,switch_on_failure,110,49,60,180,0.0,1.0,0.0,0.010553626519430322,276.1363636363636,0.45569656672739134,2000,0.5,0.3899957627118644,0.6224537928378898,8.261092904168267,7.295874597214495,9.100406395049395,0.02727272727272727,-0.1261283127787982,0.1875,3.098710692196413,2.0145853191682277,4.0165738342871915
200,id,3,original,113,49,60,180,0.8584070796460177,0.1415929203539823,0.0,0.010566035329510608,258.57522123893807,0.4686630249659122,2000,0.336283185840708,0.23484683794466404,0.44329896907216493,3.4375400226843165,3.2539869333910274,3.635169103500801,0.0,0.0,0.0,0.0,0.0,0.0
